record_type,customer_no,sub_account_no,portfolio_id,portfolio_name,biz_date,confirm_date,fund_code,fund_name,C_BUSINTYPE,busin_type_desc,apply_amount,apply_vol,confirm_nav,confirm_vol,confirm_amount,fee,order_status,net_value,total_asset,market_value,cash,cash_weight,noncash_ratio,cum_return_pct,max_drawdown_pct
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-10,,,,,,,,,,,,,0.990574,99057.45,54286.46,44770.99,0.45197,0.54803,-0.9426,-3.3479
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-11,,,,,,,,,,,,,0.987569,98756.94,53985.95,44770.99,0.453345,0.546655,-1.2431,-3.3506
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-12,2026-06-15,003957,安信量化精选沪深300增强A,24,赎回,,94.7082,2.2125,94.7082,209.54,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-12,2026-06-15,006729,万家中证500指数增强A,24,赎回,,71.7895,2.889772,71.7895,207.46,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-12,2026-06-15,001512,易方达中债3-5年期国债指数,22,申购,110.94,,1.3914,79.732643,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-12,2026-06-15,002611,博时黄金 ETF 联接 C,22,申购,415.67,,2.9463,141.082035,,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-12,,,,,,,,,,,,,0.992182,99218.23,54447.24,44770.99,0.451238,0.548762,-0.7818,-3.3506
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-15,,,,,,,,,,,,,1.003508,100350.81,55689.43,44661.38,0.445053,0.554947,0.3508,-3.3506
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-16,2026-06-17,002611,博时黄金 ETF 联接 C,22,申购,14886.31,,2.953,5041.080257,,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-16,,,,,,,,,,,,,1.006123,100612.3,55950.92,44661.38,0.443896,0.556104,0.6123,-3.3506
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-17,,,,,,,,,,,,,1.008815,100881.48,71106.41,29775.07,0.295149,0.704851,0.8815,-3.3506
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-18,2026-06-22,001512,易方达中债3-5年期国债指数,22,申购,3000.0,,1.3935,2152.85253,,0.0,confirmed,,,,,,,,
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-18,2026-06-22,003957,安信量化精选沪深300增强A,24,赎回,,523.3259,2.285,523.3259,1195.8,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-18,,,,,,,,,,,,,1.008993,100899.32,71124.25,29775.07,0.295097,0.704903,0.8993,-3.3506
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-22,,,,,,,,,,,,,1.009208,100920.79,72949.92,27970.87,0.277157,0.722843,0.9208,-3.3506
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-23,,,,,,,,,,,,,0.999387,99938.7,71967.83,27970.87,0.27988,0.72012,-0.0613,-3.3506
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-24,,,,,,,,,,,,,1.001414,100141.43,72170.56,27970.87,0.279314,0.720686,0.1414,-3.3506
order,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-25,2026-06-26,003957,安信量化精选沪深300增强A,24,赎回,,1328.8448,2.1882,1328.8448,2907.78,0.0,confirmed,,,,,,,,
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-25,,,,,,,,,,,,,0.998495,99849.52,71878.65,27970.87,0.28013,0.71987,-0.1505,-3.3506
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-26,,,,,,,,,,,,,0.993269,99326.92,68448.27,30878.65,0.310879,0.689121,-0.6731,-3.3506
nav,4a18aff95df04119a042235fa0c43345,SIMACCT0005,SIMACCT0005_live,bot5,2026-06-29,,,,,,,,,,,,,0.995698,99569.84,68691.19,30878.65,0.310121,0.689879,-0.4302,-3.3506
order,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-11,2026-06-12,007818,国泰中证全指通信设备ETF联接C,22,申购,300000.0,,4.3584,68832.599119,,0.0,confirmed,,,,,,,,
order,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-11,2026-06-12,021683,华泰柏瑞创业板科技ETF发起式联接C,22,申购,100000.0,,2.2515,44414.83455474128,,0.0,confirmed,,,,,,,,
order,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-11,2026-06-12,018301,华夏消费电子ETF联接C,22,申购,100000.0,,2.1365,46805.523051720105,,0.0,confirmed,,,,,,,,
order,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-11,2026-06-12,020227,国泰中证全指集成电路ETF发起联接C,22,申购,100000.0,,2.2641,44167.66043902654,,0.0,confirmed,,,,,,,,
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-11,,,,,,,,,,,,,1.0,1000000.0,600000.0,400000.0,0.4,0.6,0.0,0.0
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-12,,,,,,,,,,,,,0.995395,995395.03,595395.03,400000.0,0.401851,0.598149,-0.4605,-0.4605
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-15,,,,,,,,,,,,,1.029894,1029893.52,629893.52,400000.0,0.38839,0.61161,2.9894,0.0
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-16,,,,,,,,,,,,,1.044203,1044202.81,644202.81,400000.0,0.383067,0.616933,4.4203,0.0
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-17,,,,,,,,,,,,,1.060316,1060315.52,660315.52,400000.0,0.377246,0.622754,6.0316,0.0
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-18,,,,,,,,,,,,,1.08105,1081050.35,681050.35,400000.0,0.370011,0.629989,8.105,0.0
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-22,,,,,,,,,,,,,1.093241,1093241.49,693241.49,400000.0,0.365884,0.634116,9.3241,0.0
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-23,,,,,,,,,,,,,1.073534,1073533.72,673533.72,400000.0,0.372601,0.627399,7.3534,-1.8027
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-24,,,,,,,,,,,,,1.091189,1091189.09,691189.09,400000.0,0.366573,0.633427,9.1189,-0.1877
order,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-25,2026-06-26,007818,国泰中证全指通信设备ETF联接C,22,申购,120000.0,,5.0848,23599.748269,,0.0,confirmed,,,,,,,,
order,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-25,2026-06-26,020840,南方中证半导体产业指数发起C,22,申购,40000.0,,4.2615,9386.366303,,0.0,confirmed,,,,,,,,
order,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-25,2026-06-26,013811,广发科创50ETF发起式联接C,22,申购,40000.0,,1.4168,28232.636928,,0.0,confirmed,,,,,,,,
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-25,,,,,,,,,,,,,1.114936,1114935.73,914935.73,200000.0,0.179383,0.820617,11.4936,0.0
order,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-26,2026-06-29,007818,国泰中证全指通信设备ETF联接C,22,申购,30000.0,,4.7655,6295.247088,,0.0,confirmed,,,,,,,,
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-26,,,,,,,,,,,,,1.076557,1076557.4,906557.4,170000.0,0.157911,0.842089,7.6557,-3.4422
nav,462e5e5bf5a2484e81602011b730ecca,SIMACCT0101,SIMACCT0101_oos-bot101-daily,bot101_多基金配置,2026-06-29,,,,,,,,,,,,,1.075862,1075861.59,905861.59,170000.0,0.158013,0.841987,7.5862,-3.5046
